"","playerId","investment","returns","roundNum","gameNum.f","condition.f","RS_score","LPFS_score","investorState.f","inv_pct","ret_pct_0","next_investment","postTrState","investorState","Joint_State","Next_Joint_State"
"805","HAWnzFTbgzih43xdL",1,1,10,"post","Control",5.11111111111111,1.33333333333333,"neutral",0.05,0.333333333333333,10,"1","2","2-1","2-1"
"806","HAWnzFTbgzih43xdL",10,17,11,"post","Control",5.11111111111111,1.33333333333333,"neutral",0.5,0.566666666666667,12,"1","2","2-1","3-1"
"807","HAWnzFTbgzih43xdL",12,17,12,"post","Control",5.11111111111111,1.33333333333333,"happy",0.6,0.472222222222222,2,"1","3","3-1","2-1"
"808","HAWnzFTbgzih43xdL",2,3,13,"post","Control",5.11111111111111,1.33333333333333,"neutral",0.1,0.5,11,"1","2","2-1","2-1"
"809","HAWnzFTbgzih43xdL",11,16,14,"post","Control",5.11111111111111,1.33333333333333,"neutral",0.55,0.484848484848485,12,"1","2","2-1","2-2"
"810","HAWnzFTbgzih43xdL",12,16,15,"post","Control",5.11111111111111,1.33333333333333,"neutral",0.6,0.444444444444444,0,"2","2","2-2",NA
"811","HGssBnrtmhwT666HA",8,11,1,"post","Control",9.22222222222222,2.5,"neutral",0.4,0.458333333333333,19,"4","2","2-4","3-4"
"812","HGssBnrtmhwT666HA",19,28,2,"post","Control",9.22222222222222,2.5,"happy",0.95,0.491228070175439,17,"4","3","3-4","3-4"
"813","HGssBnrtmhwT666HA",17,25,3,"post","Control",9.22222222222222,2.5,"happy",0.85,0.490196078431373,20,"4","3","3-4","3-4"
"814","HGssBnrtmhwT666HA",20,29,4,"post","Control",9.22222222222222,2.5,"happy",1,0.483333333333333,19,"4","3","3-4","3-4"
"815","HGssBnrtmhwT666HA",19,28,5,"post","Control",9.22222222222222,2.5,"happy",0.95,0.491228070175439,20,"4","3","3-4","3-4"
"816","HGssBnrtmhwT666HA",20,29,6,"post","Control",9.22222222222222,2.5,"happy",1,0.483333333333333,17,"4","3","3-4","3-4"
"817","HGssBnrtmhwT666HA",17,25,7,"post","Control",9.22222222222222,2.5,"happy",0.85,0.490196078431373,12,"4","3","3-4","3-4"
"818","HGssBnrtmhwT666HA",12,17,8,"post","Control",9.22222222222222,2.5,"happy",0.6,0.472222222222222,18,"4","3","3-4","3-4"
"819","HGssBnrtmhwT666HA",18,26,9,"post","Control",9.22222222222222,2.5,"happy",0.9,0.481481481481481,20,"4","3","3-4","3-4"
"820","HGssBnrtmhwT666HA",20,29,10,"post","Control",9.22222222222222,2.5,"happy",1,0.483333333333333,20,"4","3","3-4","3-4"
"821","HGssBnrtmhwT666HA",20,29,11,"post","Control",9.22222222222222,2.5,"happy",1,0.483333333333333,19,"4","3","3-4","3-4"
"822","HGssBnrtmhwT666HA",19,28,12,"post","Control",9.22222222222222,2.5,"happy",0.95,0.491228070175439,2,"4","3","3-4","1-4"
"823","HGssBnrtmhwT666HA",2,3,13,"post","Control",9.22222222222222,2.5,"unhappy",0.1,0.5,9,"4","1","1-4","1-4"
"824","HGssBnrtmhwT666HA",9,13,14,"post","Control",9.22222222222222,2.5,"unhappy",0.45,0.481481481481481,2,"4","1","1-4","1-4"
"825","HGssBnrtmhwT666HA",2,3,15,"post","Control",9.22222222222222,2.5,"unhappy",0.1,0.5,0,"4","1","1-4",NA
"826","HKCWriMvEeNSzKTJK",8,10,1,"post","Manipulation",22.6666666666667,3.5,"neutral",0.4,0.416666666666667,5,"1","2","2-1","2-1"
"827","HKCWriMvEeNSzKTJK",5,6,2,"post","Manipulation",22.6666666666667,3.5,"neutral",0.25,0.4,14,"1","2","2-1","2-1"
"828","HKCWriMvEeNSzKTJK",14,19,3,"post","Manipulation",22.6666666666667,3.5,"neutral",0.7,0.452380952380952,10,"1","2","2-1","2-1"
"829","HKCWriMvEeNSzKTJK",10,15,4,"post","Manipulation",22.6666666666667,3.5,"neutral",0.5,0.5,18,"1","2","2-1","2-1"
"830","HKCWriMvEeNSzKTJK",18,24,5,"post","Manipulation",22.6666666666667,3.5,"neutral",0.9,0.444444444444444,12,"1","2","2-1","2-1"
"831","HKCWriMvEeNSzKTJK",12,15,6,"post","Manipulation",22.6666666666667,3.5,"neutral",0.6,0.416666666666667,9,"1","2","2-1","2-1"
"832","HKCWriMvEeNSzKTJK",9,12,7,"post","Manipulation",22.6666666666667,3.5,"neutral",0.45,0.444444444444444,9,"1","2","2-1","2-1"
"833","HKCWriMvEeNSzKTJK",9,12,8,"post","Manipulation",22.6666666666667,3.5,"neutral",0.45,0.444444444444444,13,"1","2","2-1","2-1"
"834","HKCWriMvEeNSzKTJK",13,17,9,"post","Manipulation",22.6666666666667,3.5,"neutral",0.65,0.435897435897436,16,"1","2","2-1","2-1"
"835","HKCWriMvEeNSzKTJK",16,22,10,"post","Manipulation",22.6666666666667,3.5,"neutral",0.8,0.458333333333333,16,"1","2","2-1","3-1"
"836","HKCWriMvEeNSzKTJK",16,22,11,"post","Manipulation",22.6666666666667,3.5,"happy",0.8,0.458333333333333,18,"1","3","3-1","3-1"
"837","HKCWriMvEeNSzKTJK",18,24,12,"post","Manipulation",22.6666666666667,3.5,"happy",0.9,0.444444444444444,2,"1","3","3-1","3-1"
"838","HKCWriMvEeNSzKTJK",2,3,13,"post","Manipulation",22.6666666666667,3.5,"happy",0.1,0.5,0,"1","3","3-1","1-1"
"839","HKCWriMvEeNSzKTJK",0,0,14,"post","Manipulation",22.6666666666667,3.5,"unhappy",0,0,2,"1","1","1-1","1-1"
"840","HKCWriMvEeNSzKTJK",2,3,15,"post","Manipulation",22.6666666666667,3.5,"unhappy",0.1,0.5,0,"1","1","1-1",NA
"841","HMZZE93iNZWwaaDsr",12,18,1,"post","Control",7.11111111111111,1.41666666666667,"neutral",0.6,0.5,11,"3","2","2-3","2-3"
"842","HMZZE93iNZWwaaDsr",11,17,2,"post","Control",7.11111111111111,1.41666666666667,"neutral",0.55,0.515151515151515,10,"3","2","2-3","2-3"
"843","HMZZE93iNZWwaaDsr",10,15,3,"post","Control",7.11111111111111,1.41666666666667,"neutral",0.5,0.5,13,"3","2","2-3","3-3"
"844","HMZZE93iNZWwaaDsr",13,20,4,"post","Control",7.11111111111111,1.41666666666667,"happy",0.65,0.512820512820513,20,"3","3","3-3","3-3"
"845","HMZZE93iNZWwaaDsr",20,30,5,"post","Control",7.11111111111111,1.41666666666667,"happy",1,0.5,19,"3","3","3-3","3-3"
"846","HMZZE93iNZWwaaDsr",19,1,6,"post","Control",7.11111111111111,1.41666666666667,"happy",0.95,0.0175438596491228,13,"3","3","3-3","3-3"
"847","HMZZE93iNZWwaaDsr",13,1,7,"post","Control",7.11111111111111,1.41666666666667,"happy",0.65,0.0256410256410256,17,"3","3","3-3","3-3"
"848","HMZZE93iNZWwaaDsr",17,1,8,"post","Control",7.11111111111111,1.41666666666667,"happy",0.85,0.0196078431372549,11,"3","3","3-3","2-3"
"849","HMZZE93iNZWwaaDsr",11,3,9,"post","Control",7.11111111111111,1.41666666666667,"neutral",0.55,0.0909090909090909,5,"3","2","2-3","2-3"
"850","HMZZE93iNZWwaaDsr",5,8,10,"post","Control",7.11111111111111,1.41666666666667,"neutral",0.25,0.533333333333333,20,"3","2","2-3","3-3"
"851","HMZZE93iNZWwaaDsr",20,1,11,"post","Control",7.11111111111111,1.41666666666667,"happy",1,0.0166666666666667,7,"3","3","3-3","1-3"
"852","HMZZE93iNZWwaaDsr",7,11,12,"post","Control",7.11111111111111,1.41666666666667,"unhappy",0.35,0.523809523809524,2,"3","1","1-3","1-4"
"853","HMZZE93iNZWwaaDsr",2,3,13,"post","Control",7.11111111111111,1.41666666666667,"unhappy",0.1,0.5,7,"4","1","1-4","1-3"
"854","HMZZE93iNZWwaaDsr",7,11,14,"post","Control",7.11111111111111,1.41666666666667,"unhappy",0.35,0.523809523809524,3,"3","1","1-3","1-3"
"855","HMZZE93iNZWwaaDsr",3,5,15,"post","Control",7.11111111111111,1.41666666666667,"unhappy",0.15,0.555555555555556,0,"3","1","1-3",NA
"856","HTRSnbeows5NmDjwG",13,3,1,"post","Control",7.33333333333333,1.91666666666667,"neutral",0.65,0.0769230769230769,13,"3","2","2-3","2-3"
"857","HTRSnbeows5NmDjwG",13,1,2,"post","Control",7.33333333333333,1.91666666666667,"neutral",0.65,0.0256410256410256,2,"3","2","2-3","1-3"
"858","HTRSnbeows5NmDjwG",2,0,3,"post","Control",7.33333333333333,1.91666666666667,"unhappy",0.1,0,3,"3","1","1-3","1-3"
"859","HTRSnbeows5NmDjwG",3,3,4,"post","Control",7.33333333333333,1.91666666666667,"unhappy",0.15,0.333333333333333,0,"3","1","1-3","1-3"
"860","HTRSnbeows5NmDjwG",0,0,5,"post","Control",7.33333333333333,1.91666666666667,"unhappy",0,0,9,"3","1","1-3","1-3"
"861","HTRSnbeows5NmDjwG",9,9,6,"post","Control",7.33333333333333,1.91666666666667,"unhappy",0.45,0.333333333333333,2,"3","1","1-3","1-3"
"862","HTRSnbeows5NmDjwG",2,2,7,"post","Control",7.33333333333333,1.91666666666667,"unhappy",0.1,0.333333333333333,9,"3","1","1-3","1-3"
"863","HTRSnbeows5NmDjwG",9,9,8,"post","Control",7.33333333333333,1.91666666666667,"unhappy",0.45,0.333333333333333,4,"3","1","1-3","1-3"
"864","HTRSnbeows5NmDjwG",4,4,9,"post","Control",7.33333333333333,1.91666666666667,"unhappy",0.2,0.333333333333333,6,"3","1","1-3","1-3"
"865","HTRSnbeows5NmDjwG",6,6,10,"post","Control",7.33333333333333,1.91666666666667,"unhappy",0.3,0.333333333333333,2,"3","1","1-3","1-3"
"866","HTRSnbeows5NmDjwG",2,2,11,"post","Control",7.33333333333333,1.91666666666667,"unhappy",0.1,0.333333333333333,7,"3","1","1-3","1-3"
"867","HTRSnbeows5NmDjwG",7,7,12,"post","Control",7.33333333333333,1.91666666666667,"unhappy",0.35,0.333333333333333,2,"3","1","1-3","1-3"
"868","HTRSnbeows5NmDjwG",2,2,13,"post","Control",7.33333333333333,1.91666666666667,"unhappy",0.1,0.333333333333333,2,"3","1","1-3","1-3"
"869","HTRSnbeows5NmDjwG",2,2,14,"post","Control",7.33333333333333,1.91666666666667,"unhappy",0.1,0.333333333333333,5,"3","1","1-3","1-3"
"870","HTRSnbeows5NmDjwG",5,5,15,"post","Control",7.33333333333333,1.91666666666667,"unhappy",0.25,0.333333333333333,0,"3","1","1-3",NA
"871","HchCdRouhswy7Xu4r",5,11,1,"post","Control",8.55555555555556,1.83333333333333,"neutral",0.25,0.733333333333333,14,"4","2","2-4","2-4"
"872","HchCdRouhswy7Xu4r",14,32,2,"post","Control",8.55555555555556,1.83333333333333,"neutral",0.7,0.761904761904762,5,"4","2","2-4","2-4"
"873","HchCdRouhswy7Xu4r",5,13,3,"post","Control",8.55555555555556,1.83333333333333,"neutral",0.25,0.866666666666667,7,"4","2","2-4","2-4"
"874","HchCdRouhswy7Xu4r",7,18,4,"post","Control",8.55555555555556,1.83333333333333,"neutral",0.35,0.857142857142857,7,"4","2","2-4","2-4"
"875","HchCdRouhswy7Xu4r",7,17,5,"post","Control",8.55555555555556,1.83333333333333,"neutral",0.35,0.80952380952381,10,"4","2","2-4","2-4"
"876","HchCdRouhswy7Xu4r",10,25,6,"post","Control",8.55555555555556,1.83333333333333,"neutral",0.5,0.833333333333333,9,"4","2","2-4","2-4"
"877","HchCdRouhswy7Xu4r",9,23,7,"post","Control",8.55555555555556,1.83333333333333,"neutral",0.45,0.851851851851852,5,"4","2","2-4","2-4"
"878","HchCdRouhswy7Xu4r",5,13,8,"post","Control",8.55555555555556,1.83333333333333,"neutral",0.25,0.866666666666667,10,"4","2","2-4","2-5"
"879","HchCdRouhswy7Xu4r",10,20,9,"post","Control",8.55555555555556,1.83333333333333,"neutral",0.5,0.666666666666667,10,"5","2","2-5","2-5"
"880","HchCdRouhswy7Xu4r",10,20,10,"post","Control",8.55555555555556,1.83333333333333,"neutral",0.5,0.666666666666667,8,"5","2","2-5","2-5"
"881","HchCdRouhswy7Xu4r",8,16,11,"post","Control",8.55555555555556,1.83333333333333,"neutral",0.4,0.666666666666667,12,"5","2","2-5","2-5"
"882","HchCdRouhswy7Xu4r",12,24,12,"post","Control",8.55555555555556,1.83333333333333,"neutral",0.6,0.666666666666667,2,"5","2","2-5","2-4"
"883","HchCdRouhswy7Xu4r",2,5,13,"post","Control",8.55555555555556,1.83333333333333,"neutral",0.1,0.833333333333333,10,"4","2","2-4","2-4"
"884","HchCdRouhswy7Xu4r",10,22,14,"post","Control",8.55555555555556,1.83333333333333,"neutral",0.5,0.733333333333333,6,"4","2","2-4","2-4"
"885","HchCdRouhswy7Xu4r",6,13,15,"post","Control",8.55555555555556,1.83333333333333,"neutral",0.3,0.722222222222222,0,"4","2","2-4",NA
"886","HxDfj6ZCNqQwKASQG",14,26,1,"post","Control",16.7777777777778,3.16666666666667,"neutral",0.7,0.619047619047619,10,"3","2","2-3","2-1"
"887","HxDfj6ZCNqQwKASQG",10,16,2,"post","Control",16.7777777777778,3.16666666666667,"neutral",0.5,0.533333333333333,13,"1","2","2-1","2-3"
"888","HxDfj6ZCNqQwKASQG",13,22,3,"post","Control",16.7777777777778,3.16666666666667,"neutral",0.65,0.564102564102564,20,"3","2","2-3","3-1"
"889","HxDfj6ZCNqQwKASQG",20,42,4,"post","Control",16.7777777777778,3.16666666666667,"happy",1,0.7,17,"1","3","3-1","3-2"
"890","HxDfj6ZCNqQwKASQG",17,36,5,"post","Control",16.7777777777778,3.16666666666667,"happy",0.85,0.705882352941177,14,"2","3","3-2","3-1"
"891","HxDfj6ZCNqQwKASQG",14,25,6,"post","Control",16.7777777777778,3.16666666666667,"happy",0.7,0.595238095238095,18,"1","3","3-1","3-1"
"892","HxDfj6ZCNqQwKASQG",18,39,7,"post","Control",16.7777777777778,3.16666666666667,"happy",0.9,0.722222222222222,20,"1","3","3-1","3-2"
"893","HxDfj6ZCNqQwKASQG",20,46,8,"post","Control",16.7777777777778,3.16666666666667,"happy",1,0.766666666666667,20,"2","3","3-2","3-3"
"894","HxDfj6ZCNqQwKASQG",20,45,9,"post","Control",16.7777777777778,3.16666666666667,"happy",1,0.75,18,"3","3","3-3","3-3"
"895","HxDfj6ZCNqQwKASQG",18,38,10,"post","Control",16.7777777777778,3.16666666666667,"happy",0.9,0.703703703703704,16,"3","3","3-3","3-3"
"896","HxDfj6ZCNqQwKASQG",16,27,11,"post","Control",16.7777777777778,3.16666666666667,"happy",0.8,0.5625,19,"3","3","3-3","3-3"
"897","HxDfj6ZCNqQwKASQG",19,40,12,"post","Control",16.7777777777778,3.16666666666667,"happy",0.95,0.701754385964912,2,"3","3","3-3","3-1"
"898","HxDfj6ZCNqQwKASQG",2,2,13,"post","Control",16.7777777777778,3.16666666666667,"happy",0.1,0.333333333333333,6,"1","3","3-1","2-1"
"899","HxDfj6ZCNqQwKASQG",6,7,14,"post","Control",16.7777777777778,3.16666666666667,"neutral",0.3,0.388888888888889,9,"1","2","2-1","2-1"
"900","HxDfj6ZCNqQwKASQG",9,14,15,"post","Control",16.7777777777778,3.16666666666667,"neutral",0.45,0.518518518518518,0,"1","2","2-1",NA
"901","JgWupZ6iB76HTtKPN",10,15,1,"post","Manipulation",18.8888888888889,2.91666666666667,"neutral",0.5,0.5,5,"3","2","2-3","2-3"
"902","JgWupZ6iB76HTtKPN",5,7,2,"post","Manipulation",18.8888888888889,2.91666666666667,"neutral",0.25,0.466666666666667,9,"3","2","2-3","2-3"
"903","JgWupZ6iB76HTtKPN",9,13,3,"post","Manipulation",18.8888888888889,2.91666666666667,"neutral",0.45,0.481481481481481,17,"3","2","2-3","2-3"
"904","JgWupZ6iB76HTtKPN",17,25,4,"post","Manipulation",18.8888888888889,2.91666666666667,"neutral",0.85,0.490196078431373,11,"3","2","2-3","2-3"
"905","JgWupZ6iB76HTtKPN",11,16,5,"post","Manipulation",18.8888888888889,2.91666666666667,"neutral",0.55,0.484848484848485,10,"3","2","2-3","2-3"
"906","JgWupZ6iB76HTtKPN",10,15,6,"post","Manipulation",18.8888888888889,2.91666666666667,"neutral",0.5,0.5,7,"3","2","2-3","2-3"
"907","JgWupZ6iB76HTtKPN",7,9,7,"post","Manipulation",18.8888888888889,2.91666666666667,"neutral",0.35,0.428571428571429,10,"3","2","2-3","2-3"
"908","JgWupZ6iB76HTtKPN",10,14,8,"post","Manipulation",18.8888888888889,2.91666666666667,"neutral",0.5,0.466666666666667,15,"3","2","2-3","2-3"
"909","JgWupZ6iB76HTtKPN",15,20,9,"post","Manipulation",18.8888888888889,2.91666666666667,"neutral",0.75,0.444444444444444,9,"3","2","2-3","2-3"
"910","JgWupZ6iB76HTtKPN",9,12,10,"post","Manipulation",18.8888888888889,2.91666666666667,"neutral",0.45,0.444444444444444,12,"3","2","2-3","2-3"
"911","JgWupZ6iB76HTtKPN",12,15,11,"post","Manipulation",18.8888888888889,2.91666666666667,"neutral",0.6,0.416666666666667,8,"3","2","2-3","2-3"
"912","JgWupZ6iB76HTtKPN",8,12,12,"post","Manipulation",18.8888888888889,2.91666666666667,"neutral",0.4,0.5,2,"3","2","2-3","2-1"
"913","JgWupZ6iB76HTtKPN",2,0,13,"post","Manipulation",18.8888888888889,2.91666666666667,"neutral",0.1,0,12,"1","2","2-1","2-1"
"914","JgWupZ6iB76HTtKPN",12,18,14,"post","Manipulation",18.8888888888889,2.91666666666667,"neutral",0.6,0.5,13,"1","2","2-1","2-1"
"915","JgWupZ6iB76HTtKPN",13,6,15,"post","Manipulation",18.8888888888889,2.91666666666667,"neutral",0.65,0.153846153846154,0,"1","2","2-1",NA
"916","JoTvqnA3B6kfMezMG",2,3,1,"post","Manipulation",18,3.41666666666667,"neutral",0.1,0.5,10,"3","2","2-3","2-3"
"917","JoTvqnA3B6kfMezMG",10,11,2,"post","Manipulation",18,3.41666666666667,"neutral",0.5,0.366666666666667,7,"3","2","2-3","2-3"
"918","JoTvqnA3B6kfMezMG",7,8,3,"post","Manipulation",18,3.41666666666667,"neutral",0.35,0.380952380952381,11,"3","2","2-3","2-3"
"919","JoTvqnA3B6kfMezMG",11,13,4,"post","Manipulation",18,3.41666666666667,"neutral",0.55,0.393939393939394,12,"3","2","2-3","2-3"
"920","JoTvqnA3B6kfMezMG",12,14,5,"post","Manipulation",18,3.41666666666667,"neutral",0.6,0.388888888888889,15,"3","2","2-3","2-4"
"921","JoTvqnA3B6kfMezMG",15,18,6,"post","Manipulation",18,3.41666666666667,"neutral",0.75,0.4,8,"4","2","2-4","2-4"
"922","JoTvqnA3B6kfMezMG",8,9,7,"post","Manipulation",18,3.41666666666667,"neutral",0.4,0.375,10,"4","2","2-4","2-4"
"923","JoTvqnA3B6kfMezMG",10,11,8,"post","Manipulation",18,3.41666666666667,"neutral",0.5,0.366666666666667,9,"4","2","2-4","2-4"
"924","JoTvqnA3B6kfMezMG",9,10,9,"post","Manipulation",18,3.41666666666667,"neutral",0.45,0.37037037037037,7,"4","2","2-4","2-4"
"925","JoTvqnA3B6kfMezMG",7,8,10,"post","Manipulation",18,3.41666666666667,"neutral",0.35,0.380952380952381,19,"4","2","2-4","3-4"
"926","JoTvqnA3B6kfMezMG",19,24,11,"post","Manipulation",18,3.41666666666667,"happy",0.95,0.421052631578947,14,"4","3","3-4","2-4"
"927","JoTvqnA3B6kfMezMG",14,16,12,"post","Manipulation",18,3.41666666666667,"neutral",0.7,0.380952380952381,2,"4","2","2-4","2-4"
"928","JoTvqnA3B6kfMezMG",2,3,13,"post","Manipulation",18,3.41666666666667,"neutral",0.1,0.5,10,"4","2","2-4","2-3"
"929","JoTvqnA3B6kfMezMG",10,11,14,"post","Manipulation",18,3.41666666666667,"neutral",0.5,0.366666666666667,9,"3","2","2-3","2-3"
"930","JoTvqnA3B6kfMezMG",9,10,15,"post","Manipulation",18,3.41666666666667,"neutral",0.45,0.37037037037037,0,"3","2","2-3",NA
"931","K9zZR6RCmWH7ctMZF",11,16,1,"post","Manipulation",16.2222222222222,2.16666666666667,"neutral",0.55,0.484848484848485,14,"2","2","2-2","2-1"
"932","K9zZR6RCmWH7ctMZF",14,0,2,"post","Manipulation",16.2222222222222,2.16666666666667,"neutral",0.7,0,8,"1","2","2-1","2-1"
"933","K9zZR6RCmWH7ctMZF",8,12,3,"post","Manipulation",16.2222222222222,2.16666666666667,"neutral",0.4,0.5,17,"1","2","2-1","2-1"
"934","K9zZR6RCmWH7ctMZF",17,0,4,"post","Manipulation",16.2222222222222,2.16666666666667,"neutral",0.85,0,4,"1","2","2-1","1-4"
"935","K9zZR6RCmWH7ctMZF",4,7,5,"post","Manipulation",16.2222222222222,2.16666666666667,"unhappy",0.2,0.583333333333333,2,"4","1","1-4","1-3"
"936","K9zZR6RCmWH7ctMZF",2,4,6,"post","Manipulation",16.2222222222222,2.16666666666667,"unhappy",0.1,0.666666666666667,4,"3","1","1-3","1-3"
"937","K9zZR6RCmWH7ctMZF",4,6,7,"post","Manipulation",16.2222222222222,2.16666666666667,"unhappy",0.2,0.5,1,"3","1","1-3","1-1"
"938","K9zZR6RCmWH7ctMZF",1,0,8,"post","Manipulation",16.2222222222222,2.16666666666667,"unhappy",0.05,0,7,"1","1","1-1","1-3"
"939","K9zZR6RCmWH7ctMZF",7,11,9,"post","Manipulation",16.2222222222222,2.16666666666667,"unhappy",0.35,0.523809523809524,2,"3","1","1-3","1-3"
"940","K9zZR6RCmWH7ctMZF",2,4,10,"post","Manipulation",16.2222222222222,2.16666666666667,"unhappy",0.1,0.666666666666667,3,"3","1","1-3","1-3"
"941","K9zZR6RCmWH7ctMZF",3,5,11,"post","Manipulation",16.2222222222222,2.16666666666667,"unhappy",0.15,0.555555555555556,7,"3","1","1-3","1-3"
"942","K9zZR6RCmWH7ctMZF",7,10,12,"post","Manipulation",16.2222222222222,2.16666666666667,"unhappy",0.35,0.476190476190476,2,"3","1","1-3","1-4"
"943","K9zZR6RCmWH7ctMZF",2,4,13,"post","Manipulation",16.2222222222222,2.16666666666667,"unhappy",0.1,0.666666666666667,7,"4","1","1-4","1-1"
"944","K9zZR6RCmWH7ctMZF",7,0,14,"post","Manipulation",16.2222222222222,2.16666666666667,"unhappy",0.35,0,2,"1","1","1-1","1-3"
"945","K9zZR6RCmWH7ctMZF",2,3,15,"post","Manipulation",16.2222222222222,2.16666666666667,"unhappy",0.1,0.5,0,"3","1","1-3",NA
"946","KHgz24QpuEDmwQ3ga",3,3,1,"post","Control",32.1111111111111,2.08333333333333,"neutral",0.15,0.333333333333333,14,"5","2","2-5","2-5"
"947","KHgz24QpuEDmwQ3ga",14,21,2,"post","Control",32.1111111111111,2.08333333333333,"neutral",0.7,0.5,4,"5","2","2-5","2-5"
"948","KHgz24QpuEDmwQ3ga",4,4,3,"post","Control",32.1111111111111,2.08333333333333,"neutral",0.2,0.333333333333333,9,"5","2","2-5","2-5"
"949","KHgz24QpuEDmwQ3ga",9,13,4,"post","Control",32.1111111111111,2.08333333333333,"neutral",0.45,0.481481481481481,12,"5","2","2-5","2-5"
"950","KHgz24QpuEDmwQ3ga",12,18,5,"post","Control",32.1111111111111,2.08333333333333,"neutral",0.6,0.5,10,"5","2","2-5","2-5"
"951","KHgz24QpuEDmwQ3ga",10,15,6,"post","Control",32.1111111111111,2.08333333333333,"neutral",0.5,0.5,13,"5","2","2-5","2-5"
"952","KHgz24QpuEDmwQ3ga",13,19,7,"post","Control",32.1111111111111,2.08333333333333,"neutral",0.65,0.487179487179487,7,"5","2","2-5","2-5"
"953","KHgz24QpuEDmwQ3ga",7,7,8,"post","Control",32.1111111111111,2.08333333333333,"neutral",0.35,0.333333333333333,9,"5","2","2-5","2-5"
"954","KHgz24QpuEDmwQ3ga",9,13,9,"post","Control",32.1111111111111,2.08333333333333,"neutral",0.45,0.481481481481481,13,"5","2","2-5","2-5"
"955","KHgz24QpuEDmwQ3ga",13,19,10,"post","Control",32.1111111111111,2.08333333333333,"neutral",0.65,0.487179487179487,14,"5","2","2-5","2-5"
"956","KHgz24QpuEDmwQ3ga",14,21,11,"post","Control",32.1111111111111,2.08333333333333,"neutral",0.7,0.5,15,"5","2","2-5","2-5"
"957","KHgz24QpuEDmwQ3ga",15,22,12,"post","Control",32.1111111111111,2.08333333333333,"neutral",0.75,0.488888888888889,2,"5","2","2-5","3-5"
"958","KHgz24QpuEDmwQ3ga",2,0,13,"post","Control",32.1111111111111,2.08333333333333,"happy",0.1,0,16,"5","3","3-5","3-5"
"959","KHgz24QpuEDmwQ3ga",16,24,14,"post","Control",32.1111111111111,2.08333333333333,"happy",0.8,0.5,20,"5","3","3-5","3-4"
"960","KHgz24QpuEDmwQ3ga",20,30,15,"post","Control",32.1111111111111,2.08333333333333,"happy",1,0.5,0,"4","3","3-4",NA
"961","Kkzc3BZBGQE6gazfS",6,0,1,"post","Manipulation",9.66666666666667,2.58333333333333,"neutral",0.3,0,3,"1","2","2-1","2-1"
"962","Kkzc3BZBGQE6gazfS",3,0,2,"post","Manipulation",9.66666666666667,2.58333333333333,"neutral",0.15,0,16,"1","2","2-1","2-1"
"963","Kkzc3BZBGQE6gazfS",16,32,3,"post","Manipulation",9.66666666666667,2.58333333333333,"neutral",0.8,0.666666666666667,5,"1","2","2-1","2-2"
"964","Kkzc3BZBGQE6gazfS",5,0,4,"post","Manipulation",9.66666666666667,2.58333333333333,"neutral",0.25,0,7,"2","2","2-2","2-2"
"965","Kkzc3BZBGQE6gazfS",7,0,5,"post","Manipulation",9.66666666666667,2.58333333333333,"neutral",0.35,0,2,"2","2","2-2","1-2"
"966","Kkzc3BZBGQE6gazfS",2,0,6,"post","Manipulation",9.66666666666667,2.58333333333333,"unhappy",0.1,0,20,"2","1","1-2","3-2"
"967","Kkzc3BZBGQE6gazfS",20,40,7,"post","Manipulation",9.66666666666667,2.58333333333333,"happy",1,0.666666666666667,19,"2","3","3-2","3-2"
"968","Kkzc3BZBGQE6gazfS",19,39,8,"post","Manipulation",9.66666666666667,2.58333333333333,"happy",0.95,0.684210526315789,16,"2","3","3-2","3-2"
"969","Kkzc3BZBGQE6gazfS",16,32,9,"post","Manipulation",9.66666666666667,2.58333333333333,"happy",0.8,0.666666666666667,19,"2","3","3-2","3-2"
"970","Kkzc3BZBGQE6gazfS",19,39,10,"post","Manipulation",9.66666666666667,2.58333333333333,"happy",0.95,0.684210526315789,12,"2","3","3-2","3-2"
"971","Kkzc3BZBGQE6gazfS",12,24,11,"post","Manipulation",9.66666666666667,2.58333333333333,"happy",0.6,0.666666666666667,20,"2","3","3-2","3-2"
"972","Kkzc3BZBGQE6gazfS",20,40,12,"post","Manipulation",9.66666666666667,2.58333333333333,"happy",1,0.666666666666667,2,"2","3","3-2","3-2"
"973","Kkzc3BZBGQE6gazfS",2,0,13,"post","Manipulation",9.66666666666667,2.58333333333333,"happy",0.1,0,15,"2","3","3-2","3-2"
"974","Kkzc3BZBGQE6gazfS",15,30,14,"post","Manipulation",9.66666666666667,2.58333333333333,"happy",0.75,0.666666666666667,7,"2","3","3-2","2-2"
"975","Kkzc3BZBGQE6gazfS",7,0,15,"post","Manipulation",9.66666666666667,2.58333333333333,"neutral",0.35,0,0,"2","2","2-2",NA
"976","KrsCLzzw3Z984hc8h",11,22,1,"post","Control",5.88888888888889,1.41666666666667,"neutral",0.55,0.666666666666667,7,"1","2","2-1","2-1"
"977","KrsCLzzw3Z984hc8h",7,11,2,"post","Control",5.88888888888889,1.41666666666667,"neutral",0.35,0.523809523809524,7,"1","2","2-1","2-4"
"978","KrsCLzzw3Z984hc8h",7,9,3,"post","Control",5.88888888888889,1.41666666666667,"neutral",0.35,0.428571428571429,13,"4","2","2-4","2-1"
