"","playerId","investment","returns","roundNum","gameNum.f","condition.f","LPFS_score","investorState.f","inv_pct","ret_pct_0","RS_score","next_investment","full_ctrst","postTrState","investorState","Joint_State","Next_Joint_State"
"88","3LXHzwgjqdi6ChmBE",2,0,13,"post","Control",2.58333333333333,"happy",0.1,0,15.1111111111111,15,"1","1","3","3-1","3-3"
"89","3LXHzwgjqdi6ChmBE",15,20,14,"post","Control",2.58333333333333,"happy",0.75,0.444444444444444,15.1111111111111,0,"1","3","3","3-3","1-1"
"90","3LXHzwgjqdi6ChmBE",0,0,15,"post","Control",2.58333333333333,"unhappy",0,0,15.1111111111111,0,"1","1","1","1-1",NA
"91","3sTSPMb4xsoho9TLr",9,10,1,"pre","Control",3.41666666666667,"neutral",0.45,0.37037037037037,16.5555555555556,8,"0","2","2","2-2","2-2"
"92","3sTSPMb4xsoho9TLr",8,12,2,"pre","Control",3.41666666666667,"neutral",0.4,0.5,16.5555555555556,11,"0","2","2","2-2","2-2"
"93","3sTSPMb4xsoho9TLr",11,16,3,"pre","Control",3.41666666666667,"neutral",0.55,0.484848484848485,16.5555555555556,8,"0","2","2","2-2","2-2"
"94","3sTSPMb4xsoho9TLr",8,10,4,"pre","Control",3.41666666666667,"neutral",0.4,0.416666666666667,16.5555555555556,13,"0","2","2","2-2","2-2"
"95","3sTSPMb4xsoho9TLr",13,16,5,"pre","Control",3.41666666666667,"neutral",0.65,0.41025641025641,16.5555555555556,20,"0","2","2","2-2","3-2"
"96","3sTSPMb4xsoho9TLr",20,27,6,"pre","Control",3.41666666666667,"happy",1,0.45,16.5555555555556,19,"0","2","3","3-2","3-2"
"97","3sTSPMb4xsoho9TLr",19,22,7,"pre","Control",3.41666666666667,"happy",0.95,0.385964912280702,16.5555555555556,10,"0","2","3","3-2","3-2"
"98","3sTSPMb4xsoho9TLr",10,12,8,"pre","Control",3.41666666666667,"happy",0.5,0.4,16.5555555555556,17,"0","2","3","3-2","3-2"
"99","3sTSPMb4xsoho9TLr",17,20,9,"pre","Control",3.41666666666667,"happy",0.85,0.392156862745098,16.5555555555556,5,"0","2","3","3-2","3-2"
"100","3sTSPMb4xsoho9TLr",5,7,10,"pre","Control",3.41666666666667,"happy",0.25,0.466666666666667,16.5555555555556,20,"0","2","3","3-2","3-2"
"101","3sTSPMb4xsoho9TLr",20,25,11,"pre","Control",3.41666666666667,"happy",1,0.416666666666667,16.5555555555556,2,"0","2","3","3-2","3-2"
"102","3sTSPMb4xsoho9TLr",2,3,12,"pre","Control",3.41666666666667,"happy",0.1,0.5,16.5555555555556,20,"0","2","3","3-2","3-2"
"103","3sTSPMb4xsoho9TLr",20,24,13,"pre","Control",3.41666666666667,"happy",1,0.4,16.5555555555556,20,"0","2","3","3-2","3-2"
"104","3sTSPMb4xsoho9TLr",20,26,14,"pre","Control",3.41666666666667,"happy",1,0.433333333333333,16.5555555555556,16,"0","2","3","3-2","3-2"
"105","3sTSPMb4xsoho9TLr",16,20,15,"pre","Control",3.41666666666667,"happy",0.8,0.416666666666667,16.5555555555556,0,"0","2","3","3-2",NA
"106","3sTSPMb4xsoho9TLr",12,17,1,"post","Control",3.41666666666667,"neutral",0.6,0.472222222222222,16.5555555555556,13,"1","3","2","2-3","3-3"
"107","3sTSPMb4xsoho9TLr",13,20,2,"post","Control",3.41666666666667,"happy",0.65,0.512820512820513,16.5555555555556,20,"1","3","3","3-3","3-3"
"108","3sTSPMb4xsoho9TLr",20,30,3,"post","Control",3.41666666666667,"happy",1,0.5,16.5555555555556,20,"1","3","3","3-3","3-3"
"109","3sTSPMb4xsoho9TLr",20,30,4,"post","Control",3.41666666666667,"happy",1,0.5,16.5555555555556,16,"1","3","3","3-3","3-3"
"110","3sTSPMb4xsoho9TLr",16,23,5,"post","Control",3.41666666666667,"happy",0.8,0.479166666666667,16.5555555555556,3,"1","3","3","3-3","1-3"
"111","3sTSPMb4xsoho9TLr",3,4,6,"post","Control",3.41666666666667,"unhappy",0.15,0.444444444444444,16.5555555555556,6,"1","3","1","1-3","1-3"
"112","3sTSPMb4xsoho9TLr",6,9,7,"post","Control",3.41666666666667,"unhappy",0.3,0.5,16.5555555555556,2,"1","3","1","1-3","1-3"
"113","3sTSPMb4xsoho9TLr",2,3,8,"post","Control",3.41666666666667,"unhappy",0.1,0.5,16.5555555555556,5,"1","3","1","1-3","1-3"
"114","3sTSPMb4xsoho9TLr",5,8,9,"post","Control",3.41666666666667,"unhappy",0.25,0.533333333333333,16.5555555555556,4,"1","3","1","1-3","1-3"
"115","3sTSPMb4xsoho9TLr",4,6,10,"post","Control",3.41666666666667,"unhappy",0.2,0.5,16.5555555555556,4,"1","3","1","1-3","1-3"
"116","3sTSPMb4xsoho9TLr",4,6,11,"post","Control",3.41666666666667,"unhappy",0.2,0.5,16.5555555555556,5,"1","3","1","1-3","1-3"
"117","3sTSPMb4xsoho9TLr",5,8,12,"post","Control",3.41666666666667,"unhappy",0.25,0.533333333333333,16.5555555555556,2,"1","3","1","1-3","1-3"
"118","3sTSPMb4xsoho9TLr",2,3,13,"post","Control",3.41666666666667,"unhappy",0.1,0.5,16.5555555555556,6,"1","3","1","1-3","1-3"
"119","3sTSPMb4xsoho9TLr",6,9,14,"post","Control",3.41666666666667,"unhappy",0.3,0.5,16.5555555555556,0,"1","3","1","1-3","1-3"
