"playerId","investment","returns","roundNum","gameNum.f","condition.f","LPFS_score","investorState.f","inv_pct","ret_pct_0","RS_score","next_investment","full_ctrst","postTrState","investorState","Joint_State","Next_Joint_State","cluster","cluster_mood"
"EZYk8rfDNxcuwSpEr",4,6,11,"pre","Manipulation",2.25,"unhappy",0.2,0.5,19.5555555555556,2,"0","3","1","1-3","1-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",2,3,12,"pre","Manipulation",2.25,"unhappy",0.1,0.5,19.5555555555556,12,"0","3","1","1-3","2-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",12,18,13,"pre","Manipulation",2.25,"neutral",0.6,0.5,19.5555555555556,9,"0","3","2","2-3","2-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",9,13,14,"pre","Manipulation",2.25,"neutral",0.45,0.481481481481481,19.5555555555556,6,"0","3","2","2-3","2-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",6,9,15,"pre","Manipulation",2.25,"neutral",0.3,0.5,19.5555555555556,0,"0","3","2","2-3",NA,"3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",10,15,1,"post","Manipulation",2.25,"neutral",0.5,0.5,19.5555555555556,13,"2","3","2","2-3","3-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",13,19,2,"post","Manipulation",2.25,"happy",0.65,0.487179487179487,19.5555555555556,18,"2","3","3","3-3","3-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",18,27,3,"post","Manipulation",2.25,"happy",0.9,0.5,19.5555555555556,4,"2","3","3","3-3","3-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",4,6,4,"post","Manipulation",2.25,"happy",0.2,0.5,19.5555555555556,17,"2","3","3","3-3","3-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",17,25,5,"post","Manipulation",2.25,"happy",0.85,0.490196078431373,19.5555555555556,20,"2","3","3","3-3","3-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",20,30,6,"post","Manipulation",2.25,"happy",1,0.5,19.5555555555556,20,"2","3","3","3-3","3-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",20,30,7,"post","Manipulation",2.25,"happy",1,0.5,19.5555555555556,16,"2","3","3","3-3","3-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",16,24,8,"post","Manipulation",2.25,"happy",0.8,0.5,19.5555555555556,18,"2","3","3","3-3","3-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",18,27,9,"post","Manipulation",2.25,"happy",0.9,0.5,19.5555555555556,14,"2","3","3","3-3","3-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",14,21,10,"post","Manipulation",2.25,"happy",0.7,0.5,19.5555555555556,20,"2","3","3","3-3","3-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",20,30,11,"post","Manipulation",2.25,"happy",1,0.5,19.5555555555556,19,"2","3","3","3-3","3-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",19,28,12,"post","Manipulation",2.25,"happy",0.95,0.491228070175439,19.5555555555556,2,"2","3","3","3-3","3-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",2,3,13,"post","Manipulation",2.25,"happy",0.1,0.5,19.5555555555556,18,"2","3","3","3-3","3-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",18,27,14,"post","Manipulation",2.25,"happy",0.9,0.5,19.5555555555556,12,"2","3","3","3-3","3-3","3","Joint Neutral"
"EZYk8rfDNxcuwSpEr",12,18,15,"post","Manipulation",2.25,"happy",0.6,0.5,19.5555555555556,0,"2","3","3","3-3",NA,"3","Joint Neutral"
"Ei4yWvioTCmChxczu",10,10,1,"pre","Control",2.58333333333333,"neutral",0.5,0.333333333333333,18.1111111111111,8,"0","2","2","2-2","2-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",8,8,2,"pre","Control",2.58333333333333,"neutral",0.4,0.333333333333333,18.1111111111111,10,"0","2","2","2-2","2-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",10,10,3,"pre","Control",2.58333333333333,"neutral",0.5,0.333333333333333,18.1111111111111,10,"0","2","2","2-2","2-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",10,10,4,"pre","Control",2.58333333333333,"neutral",0.5,0.333333333333333,18.1111111111111,17,"0","2","2","2-2","2-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",17,17,5,"pre","Control",2.58333333333333,"neutral",0.85,0.333333333333333,18.1111111111111,9,"0","2","2","2-2","2-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",9,9,6,"pre","Control",2.58333333333333,"neutral",0.45,0.333333333333333,18.1111111111111,14,"0","2","2","2-2","2-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",14,14,7,"pre","Control",2.58333333333333,"neutral",0.7,0.333333333333333,18.1111111111111,10,"0","2","2","2-2","2-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",10,10,8,"pre","Control",2.58333333333333,"neutral",0.5,0.333333333333333,18.1111111111111,6,"0","2","2","2-2","2-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",6,6,9,"pre","Control",2.58333333333333,"neutral",0.3,0.333333333333333,18.1111111111111,13,"0","2","2","2-2","2-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",13,13,10,"pre","Control",2.58333333333333,"neutral",0.65,0.333333333333333,18.1111111111111,8,"0","2","2","2-2","2-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",8,8,11,"pre","Control",2.58333333333333,"neutral",0.4,0.333333333333333,18.1111111111111,2,"0","2","2","2-2","1-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",2,2,12,"pre","Control",2.58333333333333,"unhappy",0.1,0.333333333333333,18.1111111111111,7,"0","2","1","1-2","2-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",7,7,13,"pre","Control",2.58333333333333,"neutral",0.35,0.333333333333333,18.1111111111111,9,"0","2","2","2-2","2-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",9,9,14,"pre","Control",2.58333333333333,"neutral",0.45,0.333333333333333,18.1111111111111,11,"0","2","2","2-2","2-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",11,11,15,"pre","Control",2.58333333333333,"neutral",0.55,0.333333333333333,18.1111111111111,0,"0","2","2","2-2",NA,"2","Joint Unhappy"
"Ei4yWvioTCmChxczu",9,9,1,"post","Control",2.58333333333333,"neutral",0.45,0.333333333333333,18.1111111111111,12,"1","2","2","2-2","2-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",12,12,2,"post","Control",2.58333333333333,"neutral",0.6,0.333333333333333,18.1111111111111,10,"1","2","2","2-2","2-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",10,10,3,"post","Control",2.58333333333333,"neutral",0.5,0.333333333333333,18.1111111111111,17,"1","2","2","2-2","3-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",17,17,4,"post","Control",2.58333333333333,"happy",0.85,0.333333333333333,18.1111111111111,4,"1","2","3","3-2","1-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",4,4,5,"post","Control",2.58333333333333,"unhappy",0.2,0.333333333333333,18.1111111111111,5,"1","2","1","1-2","1-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",5,5,6,"post","Control",2.58333333333333,"unhappy",0.25,0.333333333333333,18.1111111111111,6,"1","2","1","1-2","1-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",6,6,7,"post","Control",2.58333333333333,"unhappy",0.3,0.333333333333333,18.1111111111111,10,"1","2","1","1-2","1-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",10,10,8,"post","Control",2.58333333333333,"unhappy",0.5,0.333333333333333,18.1111111111111,3,"1","2","1","1-2","1-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",3,3,9,"post","Control",2.58333333333333,"unhappy",0.15,0.333333333333333,18.1111111111111,4,"1","2","1","1-2","1-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",4,4,10,"post","Control",2.58333333333333,"unhappy",0.2,0.333333333333333,18.1111111111111,2,"1","2","1","1-2","1-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",2,2,11,"post","Control",2.58333333333333,"unhappy",0.1,0.333333333333333,18.1111111111111,2,"1","2","1","1-2","1-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",2,2,12,"post","Control",2.58333333333333,"unhappy",0.1,0.333333333333333,18.1111111111111,2,"1","2","1","1-2","1-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",2,2,13,"post","Control",2.58333333333333,"unhappy",0.1,0.333333333333333,18.1111111111111,3,"1","2","1","1-2","1-2","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",3,3,14,"post","Control",2.58333333333333,"unhappy",0.15,0.333333333333333,18.1111111111111,0,"1","2","1","1-2","1-1","2","Joint Unhappy"
"Ei4yWvioTCmChxczu",0,0,15,"post","Control",2.58333333333333,"unhappy",0,0,18.1111111111111,0,"1","1","1","1-1",NA,"2","Joint Unhappy"
"FCGrMNhHKqJXyZidH",10,20,1,"pre","Control",3,"neutral",0.5,0.666666666666667,5.66666666666667,12,"0","5","2","2-5","2-3","3","Joint Neutral"
"FCGrMNhHKqJXyZidH",12,18,2,"pre","Control",3,"neutral",0.6,0.5,5.66666666666667,19,"0","3","2","2-3","3-3","3","Joint Neutral"
"FCGrMNhHKqJXyZidH",19,28,3,"pre","Control",3,"happy",0.95,0.491228070175439,5.66666666666667,17,"0","3","3","3-3","3-3","3","Joint Neutral"
"FCGrMNhHKqJXyZidH",17,26,4,"pre","Control",3,"happy",0.85,0.509803921568627,5.66666666666667,9,"0","3","3","3-3","3-3","3","Joint Neutral"
"FCGrMNhHKqJXyZidH",9,10,5,"pre","Control",3,"happy",0.45,0.37037037037037,5.66666666666667,10,"0","3","3","3-3","3-3","3","Joint Neutral"
"FCGrMNhHKqJXyZidH",10,14,6,"pre","Control",3,"happy",0.5,0.466666666666667,5.66666666666667,20,"0","3","3","3-3","3-3","3","Joint Neutral"
"FCGrMNhHKqJXyZidH",20,35,7,"pre","Control",3,"happy",1,0.583333333333333,5.66666666666667,20,"0","3","3","3-3","3-3","3","Joint Neutral"
"FCGrMNhHKqJXyZidH",20,35,8,"pre","Control",3,"happy",1,0.583333333333333,5.66666666666667,18,"0","3","3","3-3","3-3","3","Joint Neutral"
"FCGrMNhHKqJXyZidH",18,27,9,"pre","Control",3,"happy",0.9,0.5,5.66666666666667,20,"0","3","3","3-3","3-3","3","Joint Neutral"
"FCGrMNhHKqJXyZidH",20,32,10,"pre","Control",3,"happy",1,0.533333333333333,5.66666666666667,19,"0","3","3","3-3","3-3","3","Joint Neutral"
"FCGrMNhHKqJXyZidH",19,29,11,"pre","Control",3,"happy",0.95,0.508771929824561,5.66666666666667,2,"0","3","3","3-3","3-3","3","Joint Neutral"
"FCGrMNhHKqJXyZidH",2,2,12,"pre","Control",3,"happy",0.1,0.333333333333333,5.66666666666667,19,"0","3","3","3-3","3-3","3","Joint Neutral"
"FCGrMNhHKqJXyZidH",19,27,13,"pre","Control",3,"happy",0.95,0.473684210526316,5.66666666666667,17,"0","3","3","3-3","3-3","3","Joint Neutral"
"FCGrMNhHKqJXyZidH",17,27,14,"pre","Control",3,"happy",0.85,0.529411764705882,5.66666666666667,18,"0","3","3","3-3","3-3","3","Joint Neutral"
"FCGrMNhHKqJXyZidH",18,28,15,"pre","Control",3,"happy",0.9,0.518518518518518,5.66666666666667,0,"0","3","3","3-3",NA,"3","Joint Neutral"
"FCGrMNhHKqJXyZidH",7,7,1,"post","Control",3,"neutral",0.35,0.333333333333333,5.66666666666667,7,"1","2","2","2-2","2-2","2","Joint Unhappy"
"FCGrMNhHKqJXyZidH",7,5,2,"post","Control",3,"neutral",0.35,0.238095238095238,5.66666666666667,9,"1","2","2","2-2","2-2","2","Joint Unhappy"
"FCGrMNhHKqJXyZidH",9,8,3,"post","Control",3,"neutral",0.45,0.296296296296296,5.66666666666667,12,"1","2","2","2-2","2-2","2","Joint Unhappy"
"FCGrMNhHKqJXyZidH",12,14,4,"post","Control",3,"neutral",0.6,0.388888888888889,5.66666666666667,3,"1","2","2","2-2","2-1","2","Joint Unhappy"
"FCGrMNhHKqJXyZidH",3,0,5,"post","Control",3,"neutral",0.15,0,5.66666666666667,7,"1","1","2","2-1","2-1","2","Joint Unhappy"
"FCGrMNhHKqJXyZidH",7,4,6,"post","Control",3,"neutral",0.35,0.19047619047619,5.66666666666667,1,"1","1","2","2-1","1-1","2","Joint Unhappy"
"FCGrMNhHKqJXyZidH",1,0,7,"post","Control",3,"unhappy",0.05,0,5.66666666666667,1,"1","1","1","1-1","1-1","2","Joint Unhappy"
"FCGrMNhHKqJXyZidH",1,0,8,"post","Control",3,"unhappy",0.05,0,5.66666666666667,3,"1","1","1","1-1","1-1","2","Joint Unhappy"
"FCGrMNhHKqJXyZidH",3,1,9,"post","Control",3,"unhappy",0.15,0.111111111111111,5.66666666666667,4,"1","1","1","1-1","1-1","2","Joint Unhappy"
"FCGrMNhHKqJXyZidH",4,2,10,"post","Control",3,"unhappy",0.2,0.166666666666667,5.66666666666667,11,"1","1","1","1-1","1-1","2","Joint Unhappy"
"FCGrMNhHKqJXyZidH",11,12,11,"post","Control",3,"unhappy",0.55,0.363636363636364,5.66666666666667,3,"1","1","1","1-1","1-1","2","Joint Unhappy"
"FCGrMNhHKqJXyZidH",3,1,12,"post","Control",3,"unhappy",0.15,0.111111111111111,5.66666666666667,2,"1","1","1","1-1","1-1","2","Joint Unhappy"
"FCGrMNhHKqJXyZidH",2,0,13,"post","Control",3,"unhappy",0.1,0,5.66666666666667,5,"1","1","1","1-1","1-1","2","Joint Unhappy"
"FCGrMNhHKqJXyZidH",5,4,14,"post","Control",3,"unhappy",0.25,0.266666666666667,5.66666666666667,2,"1","1","1","1-1","1-1","2","Joint Unhappy"
"FCGrMNhHKqJXyZidH",2,0,15,"post","Control",3,"unhappy",0.1,0,5.66666666666667,0,"1","1","1","1-1",NA,"2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",7,7,1,"pre","Control",1.16666666666667,"neutral",0.35,0.333333333333333,3.55555555555556,7,"0","2","2","2-2","2-2","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",7,7,2,"pre","Control",1.16666666666667,"neutral",0.35,0.333333333333333,3.55555555555556,6,"0","2","2","2-2","2-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",6,3,3,"pre","Control",1.16666666666667,"neutral",0.3,0.166666666666667,3.55555555555556,16,"0","1","2","2-1","2-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",16,9,4,"pre","Control",1.16666666666667,"neutral",0.8,0.1875,3.55555555555556,14,"0","1","2","2-1","2-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",14,11,5,"pre","Control",1.16666666666667,"neutral",0.7,0.261904761904762,3.55555555555556,12,"0","1","2","2-1","2-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",12,6,6,"pre","Control",1.16666666666667,"neutral",0.6,0.166666666666667,3.55555555555556,7,"0","1","2","2-1","2-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",7,3,7,"pre","Control",1.16666666666667,"neutral",0.35,0.142857142857143,3.55555555555556,4,"0","1","2","2-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",4,1,8,"pre","Control",1.16666666666667,"unhappy",0.2,0.0833333333333333,3.55555555555556,1,"0","1","1","1-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",1,0,9,"pre","Control",1.16666666666667,"unhappy",0.05,0,3.55555555555556,4,"0","1","1","1-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",4,2,10,"pre","Control",1.16666666666667,"unhappy",0.2,0.166666666666667,3.55555555555556,4,"0","1","1","1-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",4,2,11,"pre","Control",1.16666666666667,"unhappy",0.2,0.166666666666667,3.55555555555556,2,"0","1","1","1-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",2,0,12,"pre","Control",1.16666666666667,"unhappy",0.1,0,3.55555555555556,7,"0","1","1","1-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",7,3,13,"pre","Control",1.16666666666667,"unhappy",0.35,0.142857142857143,3.55555555555556,3,"0","1","1","1-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",3,1,14,"pre","Control",1.16666666666667,"unhappy",0.15,0.111111111111111,3.55555555555556,10,"0","1","1","1-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",10,5,15,"pre","Control",1.16666666666667,"unhappy",0.5,0.166666666666667,3.55555555555556,0,"0","1","1","1-1",NA,"2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",8,4,1,"post","Control",1.16666666666667,"neutral",0.4,0.166666666666667,3.55555555555556,5,"1","1","2","2-1","2-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",5,2,2,"post","Control",1.16666666666667,"neutral",0.25,0.133333333333333,3.55555555555556,10,"1","1","2","2-1","2-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",10,5,3,"post","Control",1.16666666666667,"neutral",0.5,0.166666666666667,3.55555555555556,5,"1","1","2","2-1","2-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",5,1,4,"post","Control",1.16666666666667,"neutral",0.25,0.0666666666666667,3.55555555555556,7,"1","1","2","2-1","2-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",7,3,5,"post","Control",1.16666666666667,"neutral",0.35,0.142857142857143,3.55555555555556,4,"1","1","2","2-1","2-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",4,1,6,"post","Control",1.16666666666667,"neutral",0.2,0.0833333333333333,3.55555555555556,9,"1","1","2","2-1","2-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",9,3,7,"post","Control",1.16666666666667,"neutral",0.45,0.111111111111111,3.55555555555556,2,"1","1","2","2-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",2,0,8,"post","Control",1.16666666666667,"unhappy",0.1,0,3.55555555555556,8,"1","1","1","1-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",8,4,9,"post","Control",1.16666666666667,"unhappy",0.4,0.166666666666667,3.55555555555556,8,"1","1","1","1-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",8,3,10,"post","Control",1.16666666666667,"unhappy",0.4,0.125,3.55555555555556,2,"1","1","1","1-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",2,0,11,"post","Control",1.16666666666667,"unhappy",0.1,0,3.55555555555556,9,"1","1","1","1-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",9,4,12,"post","Control",1.16666666666667,"unhappy",0.45,0.148148148148148,3.55555555555556,2,"1","1","1","1-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",2,0,13,"post","Control",1.16666666666667,"unhappy",0.1,0,3.55555555555556,3,"1","1","1","1-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",3,0,14,"post","Control",1.16666666666667,"unhappy",0.15,0,3.55555555555556,10,"1","1","1","1-1","1-1","2","Joint Unhappy"
"FDHFv4E8rPczMQZ27",10,5,15,"post","Control",1.16666666666667,"unhappy",0.5,0.166666666666667,3.55555555555556,0,"1","1","1","1-1",NA,"2","Joint Unhappy"
"GAuGMcomujwSRukGZ",11,12,1,"pre","Control",1.66666666666667,"neutral",0.55,0.363636363636364,5,9,"0","2","2","2-2","2-2","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",9,8,2,"pre","Control",1.66666666666667,"neutral",0.45,0.296296296296296,5,9,"0","2","2","2-2","1-2","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",9,8,3,"pre","Control",1.66666666666667,"unhappy",0.45,0.296296296296296,5,0,"0","2","1","1-2","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",0,0,4,"pre","Control",1.66666666666667,"unhappy",0,0,5,7,"0","1","1","1-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",7,0,5,"pre","Control",1.66666666666667,"unhappy",0.35,0,5,6,"0","1","1","1-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",6,0,6,"pre","Control",1.66666666666667,"unhappy",0.3,0,5,1,"0","1","1","1-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",1,0,7,"pre","Control",1.66666666666667,"unhappy",0.05,0,5,0,"0","1","1","1-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",0,0,8,"pre","Control",1.66666666666667,"unhappy",0,0,5,3,"0","1","1","1-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",3,0,9,"pre","Control",1.66666666666667,"unhappy",0.15,0,5,5,"0","1","1","1-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",5,0,10,"pre","Control",1.66666666666667,"unhappy",0.25,0,5,1,"0","1","1","1-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",1,0,11,"pre","Control",1.66666666666667,"unhappy",0.05,0,5,2,"0","1","1","1-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",2,0,12,"pre","Control",1.66666666666667,"unhappy",0.1,0,5,1,"0","1","1","1-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",1,0,13,"pre","Control",1.66666666666667,"unhappy",0.05,0,5,7,"0","1","1","1-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",7,0,14,"pre","Control",1.66666666666667,"unhappy",0.35,0,5,4,"0","1","1","1-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",4,0,15,"pre","Control",1.66666666666667,"unhappy",0.2,0,5,0,"0","1","1","1-1",NA,"2","Joint Unhappy"
"GAuGMcomujwSRukGZ",5,0,1,"post","Control",1.66666666666667,"neutral",0.25,0,5,11,"1","1","2","2-1","2-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",11,12,2,"post","Control",1.66666666666667,"neutral",0.55,0.363636363636364,5,17,"1","1","2","2-1","3-3","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",17,24,3,"post","Control",1.66666666666667,"happy",0.85,0.470588235294118,5,18,"1","3","3","3-3","3-3","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",18,26,4,"post","Control",1.66666666666667,"happy",0.9,0.481481481481481,5,18,"1","3","3","3-3","3-3","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",18,26,5,"post","Control",1.66666666666667,"happy",0.9,0.481481481481481,5,13,"1","3","3","3-3","3-3","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",13,16,6,"post","Control",1.66666666666667,"happy",0.65,0.41025641025641,5,20,"1","3","3","3-3","3-3","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",20,30,7,"post","Control",1.66666666666667,"happy",1,0.5,5,14,"1","3","3","3-3","3-3","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",14,18,8,"post","Control",1.66666666666667,"happy",0.7,0.428571428571429,5,17,"1","3","3","3-3","3-3","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",17,24,9,"post","Control",1.66666666666667,"happy",0.85,0.470588235294118,5,8,"1","3","3","3-3","3-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",8,6,10,"post","Control",1.66666666666667,"happy",0.4,0.25,5,2,"1","1","3","3-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",2,0,11,"post","Control",1.66666666666667,"unhappy",0.1,0,5,0,"1","1","1","1-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",0,0,12,"post","Control",1.66666666666667,"unhappy",0,0,5,2,"1","1","1","1-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",2,0,13,"post","Control",1.66666666666667,"unhappy",0.1,0,5,2,"1","1","1","1-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",2,0,14,"post","Control",1.66666666666667,"unhappy",0.1,0,5,2,"1","1","1","1-1","1-1","2","Joint Unhappy"
"GAuGMcomujwSRukGZ",2,0,15,"post","Control",1.66666666666667,"unhappy",0.1,0,5,0,"1","1","1","1-1",NA,"2","Joint Unhappy"
"GqLBe63s5TRQ3tHjG",12,18,1,"pre","Control",1.16666666666667,"neutral",0.6,0.5,7.33333333333333,11,"0","3","2","2-3","2-3","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",11,15,2,"pre","Control",1.16666666666667,"neutral",0.55,0.454545454545455,7.33333333333333,7,"0","3","2","2-3","2-5","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",7,14,3,"pre","Control",1.16666666666667,"neutral",0.35,0.666666666666667,7.33333333333333,11,"0","5","2","2-5","2-5","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",11,20,4,"pre","Control",1.16666666666667,"neutral",0.55,0.606060606060606,7.33333333333333,9,"0","5","2","2-5","2-3","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",9,14,5,"pre","Control",1.16666666666667,"neutral",0.45,0.518518518518518,7.33333333333333,5,"0","3","2","2-3","2-3","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",5,10,6,"pre","Control",1.16666666666667,"neutral",0.25,0.666666666666667,7.33333333333333,11,"0","3","2","2-3","2-3","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",11,17,7,"pre","Control",1.16666666666667,"neutral",0.55,0.515151515151515,7.33333333333333,5,"0","3","2","2-3","2-3","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",5,7,8,"pre","Control",1.16666666666667,"neutral",0.25,0.466666666666667,7.33333333333333,12,"0","3","2","2-3","2-3","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",12,18,9,"pre","Control",1.16666666666667,"neutral",0.6,0.5,7.33333333333333,5,"0","3","2","2-3","2-3","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",5,7,10,"pre","Control",1.16666666666667,"neutral",0.25,0.466666666666667,7.33333333333333,9,"0","3","2","2-3","2-3","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",9,13,11,"pre","Control",1.16666666666667,"neutral",0.45,0.481481481481481,7.33333333333333,2,"0","3","2","2-3","2-1","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",2,0,12,"pre","Control",1.16666666666667,"neutral",0.1,0,7.33333333333333,7,"0","1","2","2-1","2-3","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",7,10,13,"pre","Control",1.16666666666667,"neutral",0.35,0.476190476190476,7.33333333333333,9,"0","3","2","2-3","2-3","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",9,12,14,"pre","Control",1.16666666666667,"neutral",0.45,0.444444444444444,7.33333333333333,12,"0","3","2","2-3","2-3","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",12,16,15,"pre","Control",1.16666666666667,"neutral",0.6,0.444444444444444,7.33333333333333,0,"0","3","2","2-3",NA,"3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",15,20,1,"post","Control",1.16666666666667,"neutral",0.75,0.444444444444444,7.33333333333333,11,"1","2","2","2-2","2-2","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",11,12,2,"post","Control",1.16666666666667,"neutral",0.55,0.363636363636364,7.33333333333333,12,"1","2","2","2-2","2-2","3","Joint Neutral"
"GqLBe63s5TRQ3tHjG",12,14,3,"post","Control",1.16666666666667,"neutral",0.6,0.388888888888889,7.33333333333333,6,"1","2","2","2-2","2-1","3","Joint Neutral"
